movie_id,title,Budget,Revenue,Popularity,Genres,Primary_Genre,Genre_Count,Director,Production_Companies,Primary_Production_Company,Production_Company_Count,Release_Date,Cast_Count,Lead_Actor,Second_Lead_Actor,Third_Lead_Actor,Male_Cast_Count,Female_Cast_Count,Unknown_Cast_Gender_Count,Cast_Gender_Ratio,Crew_Count,Producer_Count,Writer_Count,Male_Crew_Count,Female_Crew_Count,Unknown_Crew_Gender_Count,Unique_Department_Count,Top_Crew_Department,Cast_Crew_Ratio,Total_People_Involved,Profit,ROI,Revenue_Budget_Ratio,Budget_Category,Financial_Result,Budget_Efficiency,Popularity_Category,Profitability_Category,Popularity_Profitability_Segment,Release_Year,Release_Month,Release_Month_Name,Release_Quarter,Release_Season,Has_Budget_Data,Has_Revenue_Data,Has_Financial_Data,Has_Genre_Data,Has_Company_Data,Has_Release_Data
109513,Hit & Run,2000000,14400000,1.32,"Action, Comedy, Romance",Action,3,Dax Shepard,"Primate Pictures, Kim and Jim Productions, Panay Films, Exclusive Media",Primate Pictures,4,22-08-2012 00:00,18,Kristen Bell,Dax Shepard,Tom Arnold,10,3,5,3.33,34,3,1,8,1,25,8,Sound,0.53,52,12400000,620,7.2,Low Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,2012,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12085,Mad Money,0,0,2.15,"Comedy, Action, Crime",Comedy,3,Callie Khouri,"Millennium Media, Overture Films, Lightspeed Entertainment, Swingin' Productions, Big City Pictures, Granada Productions",Millennium Media,6,17-01-2008 00:00,9,Diane Keaton,Queen Latifah,Katie Holmes,6,3,0,2,7,0,1,3,3,1,6,Sound,1.29,16,,,,Unknown,Insufficient Financial Data,Unknown,Medium Popularity,Unknown,Medium Popularity - Unknown,2008,1,January,Q1,Winter,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
204922,Before I Go to Sleep,22000000,17669776,4.56,"Thriller, Mystery",Thriller,2,Rowan Joffe,"StudioCanal, Scott Free Productions, Clarius Entertainment, Filmgate Films, Millennium Media, Film i Väst",StudioCanal,6,03-09-2014 00:00,10,Nicole Kidman,Colin Firth,Mark Strong,5,2,3,2.5,44,4,1,10,3,31,11,Sound,0.23,54,-4330224,-19.68,0.8,Medium Budget,Loss,Inefficient,High Popularity,Unprofitable,High Popularity - Unprofitable,2014,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
38985,Sorcerer,22000000,9000000,4.02,"Thriller, Adventure",Thriller,2,William Friedkin,"Paramount Pictures, Universal Pictures, Film Properties International",Paramount Pictures,3,24-06-1977 00:00,14,Roy Scheider,Bruno Cremer,Francisco Rabal,7,0,7,,9,1,1,5,0,4,7,Writing,1.56,23,-13000000,-59.09,0.41,Medium Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,1977,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
44113,Stone,22000000,9479718,3.32,"Drama, Thriller, Action, Mystery",Drama,4,John Curran,"Stone Productions, Mimran Schur Pictures, Holly Wiersma Productions, Millennium Media",Stone Productions,4,07-10-2010 00:00,11,Frances Conroy,Robert De Niro,Edward Norton,3,5,3,0.6,2,0,1,1,0,1,2,Directing,5.5,13,-12520282,-56.91,0.43,Medium Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,2010,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
21494,Moliere,0,0,1.46,"Romance, Drama, Comedy",Romance,3,Laurent Tirard,"Fidélité Productions, France 2 Cinéma, France 3 Cinéma",Fidélité Productions,3,31-01-2007 00:00,11,Romain Duris,Fabrice Luchini,Edouard Baer,3,5,3,0.6,3,0,2,1,0,2,2,Writing,3.67,14,,,,Unknown,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,2007,1,January,Q1,Winter,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
164457,Out of the Furnace,22000000,15400000,3.04,"Thriller, Drama, Crime",Thriller,3,Scott Cooper,"Energy Entertainment, Appian Way, Relativity Media, Red Granite Pictures, Scott Free Productions",Energy Entertainment,5,12-11-2013 00:00,41,Christian Bale,Zoe Saldana,Woody Harrelson,30,5,6,6,19,6,2,10,3,6,8,Production,2.16,60,-6600000,-30,0.7,Medium Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,2013,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4566,Michael Clayton,25000000,92991835,3.09,"Drama, Thriller, Crime",Drama,3,Tony Gilroy,"Castle Rock Entertainment, Mirage Enterprises, Section Eight, Samuels Media",Castle Rock Entertainment,4,28-09-2007 00:00,18,George Clooney,Tom Wilkinson,Tilda Swinton,8,7,3,1.14,16,4,1,11,4,1,8,Production,1.12,34,67991835,271.97,3.72,Medium Budget,Profit,Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2007,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17795,My Fellow Americans,21500000,0,1.55,Comedy,Comedy,1,Peter Segal,"Peters Entertainment, Storyline Entertainment, Warner Bros. Pictures",Peters Entertainment,3,20-12-1996 00:00,17,Jack Lemmon,James Garner,Dan Aykroyd,12,4,1,3,6,0,3,2,0,4,2,Writing,2.83,23,,,,Medium Budget,Insufficient Financial Data,Unknown,Low Popularity,Unknown,Low Popularity - Unknown,1996,12,December,Q4,Winter,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
1073,Arlington Road,31000000,41100000,3.76,"Crime, Drama, Thriller, Mystery",Crime,4,Mark Pellington,"Lakeshore Entertainment, Screen Gems, Arlington Road Productions Corporation, Gorai / Samuelson Productions, Samuelson Productions, PolyGram Filmed Entertainment",Lakeshore Entertainment,6,19-03-1999 00:00,16,Jeff Bridges,Tim Robbins,Joan Cusack,9,4,3,2.25,46,3,1,14,7,25,10,Costume & Make-Up,0.35,62,10100000,32.58,1.33,Medium Budget,Profit,Moderate,Medium Popularity,Moderately Profitable,Medium Popularity - Moderately Profitable,1999,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
153158,Underdogs,21000000,32768940,3.76,"Animation, Adventure, Romance",Animation,3,Juan José Campanella,"100 Bares, Ministerio de Cultura, 369 Productions, Catmandu Branded Entertainment, JEMPSA, Plural - Jempsa, Prana Animation Studios, Telefe",100 Bares,8,18-07-2013 00:00,15,Juan José Campanella,Diego Ramos,Pablo Rago,3,1,11,3,5,0,3,2,0,3,2,Writing,3,20,11768940,56.04,1.56,Medium Budget,Profit,Moderate,Medium Popularity,Moderately Profitable,Medium Popularity - Moderately Profitable,2013,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
81836,To Rome with Love,17000000,73258078,2.43,"Comedy, Romance",Comedy,2,Woody Allen,"Perdido Productions, Medusa Film, Gravier Productions",Perdido Productions,3,20-04-2012 00:00,17,Ellen Page,Woody Allen,Jesse Eisenberg,7,8,2,0.88,3,0,1,3,0,0,3,Directing,5.67,20,56258078,330.93,4.31,Medium Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2012,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10724,Firefox,18000000,70700000,2.41,"Science Fiction, Action, Adventure, Thriller",Science Fiction,4,Clint Eastwood,Malpaso Productions,Malpaso Productions,1,18-06-1982 00:00,54,Clint Eastwood,Freddie Jones,David Huffman,38,1,15,38,41,1,2,19,4,18,9,Production,1.32,95,52700000,292.78,3.93,Medium Budget,Profit,Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,1982,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9473,"South Park: Bigger, Longer & Uncut",21000000,83137864,4.76,"Animation, Comedy",Animation,2,Trey Parker,"Paramount Pictures, Warner Bros. Pictures, Comedy Central, Scott Rudin Productions, Braniff Productions",Paramount Pictures,5,24-06-1999 00:00,19,Trey Parker,Matt Stone,Mary Kay Bergman,7,3,9,2.33,74,3,3,12,2,60,9,Visual Effects,0.26,93,62137864,295.89,3.96,Medium Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1999,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
2196,Death at a Funeral,9000000,46789413,3.2,"Comedy, Drama",Comedy,2,Frank Oz,"Target Media Entertainment, VIP Medienfonds 2, VIP 1 Medienfonds, Parabolic Pictures, Sidney Kimmel Entertainment, Metro-Goldwyn-Mayer, Mandate International, Stable Way Entertainment",Target Media Entertainment,8,17-08-2007 00:00,14,Matthew Macfadyen,Keeley Hawes,Andy Nyman,10,4,0,2.5,7,3,1,3,2,2,5,Production,2,21,37789413,419.88,5.2,Low Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2007,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1499,Teenage Mutant Ninja Turtles III,21000000,42273609,2.58,"Action, Adventure, Comedy, Family, Fantasy, Science Fiction",Action,6,Stuart Gillard,"Mirage Studios, Orange Sky Golden Harvest",Mirage Studios,2,17-03-1993 00:00,29,Paige Turco,Stuart Wilson,Sab Shimono,14,1,14,14,8,2,1,6,1,1,5,Writing,3.62,37,21273609,101.3,2.01,Medium Budget,Profit,Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,1993,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
20857,Hardball,32000000,40222729,1.96,Drama,Drama,1,Brian Robbins,"Paramount Pictures, Munich Film Partners & Company (MFP) GHS Productions, GHS Productions KG, Nides/McCormick Productions",Paramount Pictures,4,14-09-2001 00:00,21,Keanu Reeves,Diane Lane,Michael B. Jordan,11,3,7,3.67,11,0,1,4,1,6,8,Crew,1.91,32,8222729,25.7,1.26,Medium Budget,Profit,Moderate,Low Popularity,Moderately Profitable,Low Popularity - Moderately Profitable,2001,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
82693,Silver Linings Playbook,21000000,236412453,7,"Drama, Comedy, Romance",Drama,3,David O. Russell,The Weinstein Company,The Weinstein Company,1,16-11-2012 00:00,62,Bradley Cooper,Jennifer Lawrence,Robert De Niro,13,7,42,1.86,60,4,1,16,8,36,10,Production,1.03,122,215412453,1025.77,11.26,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2012,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1646,Freedom Writers,21000000,43095175,4.14,"Crime, Drama",Crime,2,Richard LaGravenese,"Double Feature Films, Jersey Films, Kernos",Double Feature Films,3,05-01-2007 00:00,28,Hilary Swank,Scott Glenn,Imelda Staunton,12,6,10,2,66,3,1,15,10,41,10,Sound,0.42,94,22095175,105.22,2.05,Medium Budget,Profit,Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2007,1,January,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
44944,For Colored Girls,21000000,38000000,1.74,Drama,Drama,1,Tyler Perry,"Tyler Perry Studios, 34th Street Films, Lionsgate",Tyler Perry Studios,3,05-11-2010 00:00,16,Kimberly Elise,Janet Jackson,Loretta Devine,6,10,0,0.6,3,1,1,3,0,0,3,Production,5.33,19,17000000,80.95,1.81,Medium Budget,Profit,Moderate,Low Popularity,Moderately Profitable,Low Popularity - Moderately Profitable,2010,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
4108,The Transporter,21000000,43900000,6.55,"Action, Crime, Thriller",Action,3,Louis Leterrier,"TF1 Films Production, EuropaCorp, Current Entertainment, Canal+",TF1 Films Production,4,02-10-2002 00:00,13,Jason Statham,Shu Qi,François Berléand,5,1,7,5,24,2,2,12,0,12,8,Production,0.54,37,22900000,109.05,2.09,Medium Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2002,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8456,Never Back Down,20000000,41627431,6.99,"Drama, Action",Drama,2,Jeff Wadlow,"Summit Entertainment, Mandalay Pictures, Baumgarten Management and Productions (BMP), Mandalay Independent Pictures",Summit Entertainment,4,04-03-2008 00:00,10,Sean Faris,Amber Heard,Cam Gigandet,5,3,2,1.67,10,2,1,5,3,2,8,Production,1,20,21627431,108.14,2.08,Medium Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2008,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7341,The Rage: Carrie 2,21000000,17762705,2.09,"Horror, Thriller, Science Fiction",Horror,3,Katt Shea,"United Artists, Red Bank Films, Metro-Goldwyn-Mayer",United Artists,3,12-03-1999 00:00,42,Emily Bergl,Jason London,Amy Irving,17,10,15,1.7,40,1,1,11,3,26,11,Crew,1.05,82,-3237295,-15.42,0.85,Medium Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,1999,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
19255,Away We Go,17000000,15779455,1.35,"Drama, Comedy, Romance",Drama,3,Sam Mendes,"Focus Features, Big Beach, Neal Street Productions, Edward Saxon Productions",Focus Features,4,05-06-2009 00:00,17,John Krasinski,Maya Rudolph,Carmen Ejogo,6,5,6,1.2,43,3,2,11,7,25,10,Production,0.4,60,-1220545,-7.18,0.93,Medium Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,2009,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10187,Swing Vote,21000000,17600000,1.67,"Comedy, Drama",Comedy,2,Joshua Michael Stern,"Touchstone Pictures, Radar Pictures, 1821 Pictures, Treehouse Films",Touchstone Pictures,4,01-08-2008 00:00,28,Kevin Costner,Madeline Carroll,Paula Patton,15,8,5,1.88,30,2,2,11,3,16,9,Sound,0.93,58,-3400000,-16.19,0.84,Medium Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,2008,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
31005,Moonlight Mile,21000000,10011050,1.35,"Romance, Drama",Romance,2,Brad Silberling,"Punch Productions, Touchstone Pictures, Reveal Entertainment, Hyde Park Entertainment, Gran Via Productions",Punch Productions,5,09-09-2002 00:00,16,Jake Gyllenhaal,Dustin Hoffman,Susan Sarandon,7,3,6,2.33,16,2,1,4,5,7,9,Art,1,32,-10988950,-52.33,0.48,Medium Budget,Loss,Inefficient,Low Popularity,Unprofitable,Low Popularity - Unprofitable,2002,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
49517,Tinker Tailor Soldier Spy,30000000,81515369,4.86,"Drama, Thriller, Mystery",Drama,3,Tomas Alfredson,"StudioCanal, Working Title Films, Karla Films, Paradis Films, Kinowelt",StudioCanal,5,16-09-2011 00:00,31,John Hurt,Gary Oldman,Kathy Burke,16,4,11,4,20,3,2,8,4,8,8,Art,1.55,51,51515369,171.72,2.72,Medium Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2011,9,September,Q3,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
44857,Molly,21000000,0,2.63,"Drama, Comedy, Romance",Drama,3,John Duigan,"Absolute Entertainment (II), Cockamamie, Heckerling-Caplan, Metro-Goldwyn-Mayer",Absolute Entertainment (II),4,22-10-1999 00:00,16,Elisabeth Shue,Aaron Eckhart,Jill Hennessy,7,7,2,1,4,1,1,3,0,1,4,Crew,4,20,,,,Medium Budget,Insufficient Financial Data,Unknown,Medium Popularity,Unknown,Medium Popularity - Unknown,1999,10,October,Q4,Autumn,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
50780,The Beaver,21000000,970816,4.47,Drama,Drama,1,Jodie Foster,"Anonymous Content, Summit Entertainment, Participant, Image Nation Abu Dhabi",Anonymous Content,4,05-05-2011 00:00,7,Jodie Foster,Mel Gibson,Jennifer Lawrence,3,3,1,1,17,3,1,5,6,6,8,Production,0.41,24,-20029184,-95.38,0.05,Medium Budget,Loss,Inefficient,High Popularity,Unprofitable,High Popularity - Unprofitable,2011,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
16363,The Best Little Whorehouse in Texas,27500000,69702172,6.67,Comedy,Comedy,1,Colin Higgins,Miller-Milkis-Boyett Productions,Miller-Milkis-Boyett Productions,1,23-07-1982 00:00,37,Burt Reynolds,Dolly Parton,Dom DeLuise,10,8,19,1.25,18,3,2,10,0,8,6,Production,2.06,55,42202172,153.46,2.53,Medium Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1982,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1946,eXistenZ,15000000,2856712,4.66,"Action, Thriller, Science Fiction",Action,3,David Cronenberg,"Alliance Atlantis, Serendipity Point Films, Natural Nylon Entertainment",Alliance Atlantis,3,14-04-1999 00:00,17,Jennifer Jason Leigh,Jude Law,Ian Holm,12,4,1,3,57,3,1,14,6,37,11,Sound,0.3,74,-12143288,-80.96,0.19,Medium Budget,Loss,Inefficient,High Popularity,Unprofitable,High Popularity - Unprofitable,1999,4,April,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
85,Raiders of the Lost Ark,18000000,389925971,14.33,"Adventure, Action",Adventure,2,Steven Spielberg,"Paramount Pictures, Lucasfilm Ltd.",Paramount Pictures,2,12-06-1981 00:00,50,Harrison Ford,Karen Allen,Paul Freeman,24,1,25,24,46,1,1,23,3,20,10,Crew,1.09,96,371925971,2066.26,21.66,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1981,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
772,Home Alone 2: Lost in New York,18000000,358994850,14,"Comedy, Family, Adventure",Comedy,3,Chris Columbus,"20th Century Fox, Hughes Entertainment",20th Century Fox,2,15-11-1992 00:00,18,Macaulay Culkin,Joe Pesci,Catherine O'Hara,12,1,5,12,12,1,1,8,2,2,8,Production,1.5,30,340994850,1894.42,19.94,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1992,11,November,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
840,Close Encounters of the Third Kind,20000000,306889114,7.8,"Science Fiction, Drama",Science Fiction,2,Steven Spielberg,"Julia Phillips and Michael Phillips Productions, Columbia Pictures, EMI Films",Julia Phillips and Michael Phillips Productions,3,14-12-1977 00:00,59,Richard Dreyfuss,François Truffaut,Teri Garr,27,3,29,9,32,3,5,14,4,14,9,Production,1.84,91,286889114,1434.45,15.34,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1977,12,December,Q4,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9682,Pulse,38000000,29907685,2.69,"Horror, Science Fiction, Mystery, Drama",Horror,4,Jim Sonzero,"Dimension Films, The Weinstein Company, Distant Horizon, Neo Art & Logic",Dimension Films,4,11-08-2006 00:00,15,Kristen Bell,Ian Somerhalder,Christina Milian,11,4,0,2.75,9,0,0,7,1,1,6,Production,1.67,24,-8092315,-21.3,0.79,Medium Budget,Loss,Inefficient,Medium Popularity,Unprofitable,Medium Popularity - Unprofitable,2006,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
96,Beverly Hills Cop II,28000000,299965036,4.23,"Action, Comedy, Crime",Action,3,Tony Scott,"Eddie Murphy Productions, Paramount Pictures, Don Simpson/Jerry Bruckheimer Films",Eddie Murphy Productions,3,18-05-1987 00:00,27,Eddie Murphy,Judge Reinhold,John Ashton,17,3,7,5.67,26,2,2,15,3,8,10,Writing,1.04,53,271965036,971.3,10.71,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1987,5,May,Q2,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10678,Bringing Down the House,20000000,132700000,2.01,"Comedy, Drama",Comedy,2,Adam Shankman,"Touchstone Pictures, Hyde Park Entertainment, Mandeville Films",Touchstone Pictures,3,07-03-2003 00:00,59,Steve Martin,Queen Latifah,Eugene Levy,17,14,28,1.21,10,2,2,8,2,0,6,Production,5.9,69,112700000,563.5,6.64,Medium Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,2003,3,March,Q1,Spring,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
274,The Silence of the Lambs,19000000,272742922,5.67,"Crime, Thriller, Drama",Crime,3,Jonathan Demme,"Orion Pictures, Strong Heart, A Luta Continua",Orion Pictures,3,14-02-1991 00:00,59,Jodie Foster,Anthony Hopkins,Scott Glenn,25,4,30,6.25,83,3,1,24,5,54,10,Crew,0.71,142,253742922,1335.49,14.35,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1991,2,February,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8872,Wayne's World,20000000,183097323,3.03,"Comedy, Music",Comedy,2,Penelope Spheeris,Paramount Pictures,Paramount Pictures,1,14-02-1992 00:00,18,Mike Myers,Dana Carvey,Rob Lowe,13,3,2,4.33,10,1,0,8,1,1,6,Writing,1.8,28,163097323,815.49,9.15,Medium Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,1992,2,February,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
16290,Jackass 3D,20000000,117224271,3.76,"Comedy, Documentary, Action",Comedy,3,Jeff Tremaine,"MTV Films, Dickhouse Productions, Paramount Pictures",MTV Films,3,15-10-2010 00:00,42,Johnny Knoxville,Bam Margera,Ryan Dunn,30,2,10,15,15,3,3,10,0,5,6,Production,2.8,57,97224271,486.12,5.86,Medium Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2010,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
579,Jaws 2,20000000,187884000,5.92,"Horror, Thriller",Horror,2,Jeannot Szwarc,"Universal Pictures, The Zanuck/Brown Company",Universal Pictures,2,16-06-1978 00:00,20,Roy Scheider,Lorraine Gary,Murray Hamilton,10,6,4,1.67,23,2,3,12,0,11,9,Art,0.87,43,167884000,839.42,9.39,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1978,6,June,Q2,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14405,Beverly Hills Chihuahua,20000000,149281606,3.25,"Comedy, Family, Adventure, Romance",Comedy,4,Raja Gosnell,"Walt Disney Pictures, Smart Entertainment, Mandeville Films",Walt Disney Pictures,3,03-10-2008 00:00,12,Drew Barrymore,Piper Perabo,Andy García,7,4,1,1.75,2,0,1,1,0,1,2,Directing,6,14,129281606,646.41,7.46,Medium Budget,Profit,Highly Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2008,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
138843,The Conjuring,13000000,321293998,19.78,"Horror, Thriller",Horror,2,James Wan,"Evergreen Media Group, The Safran Company, New Line Cinema",Evergreen Media Group,3,18-07-2013 00:00,23,Patrick Wilson,Vera Farmiga,Lili Taylor,8,9,6,0.89,50,3,2,13,3,34,11,Production,0.46,73,308293998,2371.49,24.71,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2013,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11637,Are We There Yet?,32000000,97918663,3.59,"Family, Adventure, Comedy, Romance",Family,4,Brian Levant,"Revolution Studios, Cube Vision",Revolution Studios,2,20-01-2005 00:00,13,Ice Cube,Nia Long,Aleisha Allen,9,2,2,4.5,14,3,4,12,1,1,7,Production,0.93,27,65918663,206,3.06,Medium Budget,Profit,Efficient,Medium Popularity,Highly Profitable,Medium Popularity - Highly Profitable,2005,1,January,Q1,Winter,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
226486,Tammy,20000000,100375432,1.89,Comedy,Comedy,1,Ben Falcone,"Gary Sanchez Productions, New Line Cinema, On the Day",Gary Sanchez Productions,3,02-07-2014 00:00,40,Melissa McCarthy,Susan Sarandon,Kathy Bates,8,7,25,1.14,46,3,2,17,6,23,9,Production,0.87,86,80375432,401.88,5.02,Medium Budget,Profit,Highly Efficient,Low Popularity,Highly Profitable,Low Popularity - Highly Profitable,2014,7,July,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1584,School of Rock,35000000,131098967,8.83,"Comedy, Family, Music",Comedy,3,Richard Linklater,"Paramount Pictures, Scott Rudin Productions",Paramount Pictures,2,03-10-2003 00:00,75,Jack Black,Joan Cusack,Mike White,13,31,31,0.42,21,1,1,8,10,3,8,Production,3.57,96,96098967,274.57,3.75,Medium Budget,Profit,Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,2003,10,October,Q4,Autumn,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
9312,Mortal Kombat,18000000,122195920,6.69,"Action, Fantasy",Action,2,Paul W.S. Anderson,"New Line Cinema, Threshold Entertainment",New Line Cinema,2,18-08-1995 00:00,11,Christopher Lambert,Robin Shou,Linden Ashby,6,1,4,6,15,3,3,6,2,7,7,Production,0.73,26,104195920,578.87,6.79,Medium Budget,Profit,Highly Efficient,High Popularity,Highly Profitable,High Popularity - Highly Profitable,1995,8,August,Q3,Summer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
